direction,entry,sl,tp,risk,score,pattern,context,htf,macd,ignition,vr,atr,symbol,entry_time,risk_money,exit_time,exit,pnl,R,result
BUY,3037.041788891888,3027.1673329360733,3056.7907008035168,9.874455955814483,65,HAMMER,4,BULL,BULL,YES,1.1076035433988654,3.1265795144364086,XAUUSDm,2025-02-26 01:30:00,40.57951226324887,2025-02-26 23:15:00,3056.7907008035168,81.15902452649775,2.0,WIN
BUY,3044.6139019076672,3036.6539554212454,3060.533794880511,7.9599464864218135,80,ENGULFING_BULL,4,BULL,BEAR,YES,1.0261576135351735,2.838564727018192,XAUUSDm,2025-02-26 06:45:00,40.780415588939704,2025-02-27 00:30:00,3060.533794880511,81.56083117787941,2.0,WIN
BUY,3060.1114446828155,3049.847797442711,3080.6387391630246,10.263647240104547,75,HAMMER,4,BULL,CROSS_DOWN,YES,0.922500935979034,3.141600829803619,XAUUSDm,2025-02-27 02:45:00,41.39011278951688,2025-02-27 14:00:00,3080.6387391630246,82.78022557903375,2.0,WIN
BUY,3062.4874035290263,3053.011206827479,3081.439796932121,9.476196701547451,75,HAMMER,4,BULL,CROSS_UP,YES,0.8507156191661481,3.2949979282994026,XAUUSDm,2025-02-27 03:15:00,41.39011278951688,2025-02-27 14:00:00,3081.439796932121,82.78022557903375,2.0,WIN
BUY,3060.8237151000494,3049.9138490595374,3082.6434471810735,10.909866040512043,80,ENGULFING_BULL,4,BULL,BULL,YES,0.7950222332015809,2.8632401667060505,XAUUSDm,2025-02-27 02:00:00,41.39011278951688,2025-02-27 14:30:00,3082.6434471810735,82.78022557903375,2.0,WIN
BUY,3084.15259444387,3076.1779850224316,3100.1018132867466,7.974609421438345,75,HAMMER,4,BULL,CROSS_DOWN,YES,0.7448096885813149,2.899983919108828,XAUUSDm,2025-02-27 16:45:00,42.010964481359636,2025-03-01 15:30:00,3100.1018132867466,84.02192896271927,2.0,WIN
BUY,3084.0433782220707,3074.1541087752553,3103.8219171157016,9.889269446815433,75,HAMMER,4,BULL,CROSS_UP,YES,0.6972876304023845,3.250210470110081,XAUUSDm,2025-02-27 16:00:00,42.010964481359636,2025-03-01 18:30:00,3103.8219171157016,84.02192896271927,2.0,WIN
BUY,3084.265831464873,3074.7467724523053,3103.303949490008,9.519059012567595,65,HAMMER,4,BULL,BULL,YES,0.6588503037815212,3.0694941845679837,XAUUSDm,2025-02-27 16:15:00,42.010964481359636,2025-03-01 18:30:00,3103.303949490008,84.02192896271927,2.0,WIN
BUY,3097.815753042626,3093.2975871961207,3106.8520847356367,4.518165846505326,65,HAMMER,4,BULL,BEAR,YES,1.0645685279187818,3.1207455814583227,XAUUSDm,2025-03-01 17:45:00,42.22101930376643,2025-03-02 07:30:00,3106.8520847356367,84.44203860753287,2.0,WIN
BUY,3103.855848652153,3098.539507891425,3114.488530173609,5.316340760728053,65,HAMMER,4,BULL,BEAR,YES,0.7479775280898877,2.789216254504308,XAUUSDm,2025-03-02 09:00:00,42.85223404509887,2025-03-02 13:45:00,3098.539507891425,-42.85223404509887,-1.0,LOSS
BUY,3103.9290687622847,3096.213876638437,3119.3594530099804,7.715192123847828,65,HAMMER,4,BULL,BULL,YES,0.9189922901509392,3.0508134089480206,XAUUSDm,2025-03-02 17:45:00,42.74510345998612,2025-03-02 21:15:00,3096.213876638437,-42.74510345998612,-1.0,LOSS
BUY,3104.411353220428,3094.577288082857,3124.079483495569,9.834065137570633,65,HAMMER,4,BULL,BULL,YES,1.2262052746514363,2.792493924532361,XAUUSDm,2025-03-01 20:00:00,42.64112894858004,2025-03-02 22:30:00,3094.577288082857,-42.64112894858004,-1.0,LOSS
BUY,3102.754853764796,3094.547596236106,3119.1693688221753,8.207257528689752,65,HAMMER,4,BULL,BEAR,YES,0.8907882241215574,2.8914667470355546,XAUUSDm,2025-03-01 21:30:00,42.64112894858004,2025-03-02 22:30:00,3094.547596236106,-42.64112894858004,-1.0,LOSS
SELL,3096.3758951820705,3100.6301511945157,3087.86738315718,4.254256012445239,90,ENGULFING_BEAR,8,BEAR,BULL,YES,1.4211558426577462,2.311621773035616,XAUUSDm,2025-03-03 03:00:00,42.42503505659325,2025-03-03 03:45:00,3100.6301511945157,-42.42503505659325,-1.0,LOSS
SELL,3096.689320885167,3101.344673139948,3087.378616375605,4.655352254781064,65,ENGULFING_BEAR,8,BEAR,BULL,YES,0.7901331245105716,2.4655750265526315,XAUUSDm,2025-03-03 01:30:00,42.42503505659325,2025-03-03 07:00:00,3101.344673139948,-42.42503505659325,-1.0,LOSS
SELL,3097.684049055332,3101.8723856844954,3089.3073757970046,4.188336629163587,80,ENGULFING_BEAR,8,BEAR,BULL,YES,1.122746481603536,2.3918799564902917,XAUUSDm,2025-03-03 06:15:00,42.31897246895177,2025-03-03 09:15:00,3101.8723856844954,-42.31897246895177,-1.0,LOSS
